,A,B,R_val,R_z_score,R_p_val
3138,SMG_Serous,gdT,-0.028083332253339685,-7.60692347969658,0.999999999999986
737,CD4_TRM,SMG_Serous,-0.02809900975553102,-7.611170039842879,0.9999999999999865
995,CD8_TRM_EM,Muscle_smooth_syst_arterial,-0.02810120748381775,-7.611765337820892,0.9999999999999865
2166,Fibro_immune_recruiting,Secretory_Goblet,-0.02812791925862325,-7.619000747960946,0.9999999999999872
862,CD8_EM,Muscle_smooth_syst_arterial,-0.028131435806791186,-7.619953274270319,0.9999999999999873
874,CD8_EM,SMG_Serous,-0.028134531456370123,-7.620791791909697,0.9999999999999873
59,AT1,Muscle_smooth_syst_arterial,-0.028161031070684257,-7.62796973420339,0.9999999999999881
328,B_plasma_IgA,Dividing_Basal,-0.028300854042953193,-7.665843539247557,0.9999999999999911
1134,Chondrocyte,SMG_Duct,-0.02830607443723859,-7.667257585825243,0.9999999999999912
582,Basal,Muscle_perivascular_immune_recruiting,-0.0283294284600754,-7.673583482733064,0.9999999999999917
1059,CD8_TRM,Muscle_smooth_pulmonary,-0.028464907258479583,-7.710280582752571,0.9999999999999937
2612,Macro_dividing,Muscle_smooth_syst_arterial,-0.028541422335087538,-7.731006197773937,0.9999999999999947
2320,ILC,Muscle_smooth_syst_arterial,-0.02855925138232886,-7.735835546259265,0.9999999999999949
2171,Fibro_myofibroblast,Fibro_perichondrial,-0.028616757243499477,-7.751412141002822,0.9999999999999954
2789,Macrophage_intermediate,Muscle_smooth_syst_arterial,-0.028960513073704137,-7.8445251758975845,0.9999999999999978
2778,Mesothelia,Secretory_Goblet,-0.029262559533928964,-7.926340406708388,0.9999999999999989
68,AT1,SMG_Basal,-0.029479753326247644,-7.985171621734049,0.9999999999999993
2801,Macrophage_intermediate,SMG_Serous,-0.029523887253507086,-7.997126164894829,0.9999999999999993
1007,CD8_TRM_EM,SMG_Serous,-0.02982115045442959,-8.077645755744959,0.9999999999999997
2486,Macro_interstitial,SMG_Serous,-0.029875602235530263,-8.09239509276912,0.9999999999999997
2399,MAIT,Muscle_smooth_syst_arterial,-0.02994845544335497,-8.112128818531207,0.9999999999999998
2411,MAIT,SMG_Serous,-0.03012119568887412,-8.158918915150597,0.9999999999999998
2988,Muscle_smooth_syst_arterial,gdT,-0.03025419090853867,-8.194943288968748,0.9999999999999999
2509,Macro_AW_CX3CR1,Muscle_smooth_pulmonary,-0.030389456764525497,-8.231582709341845,0.9999999999999999
1543,Dividing_AT2,Muscle_smooth_pulmonary,-0.03081500126271805,-8.346849815316125,1.0
2930,Muscle_perivascular_immune_recruiting,Muscle_smooth_syst_arterial,-0.03081633905905233,-8.34721218379343,1.0
213,B_memory,Muscle_smooth_pulmonary,-0.03083245363439795,-8.351577133809194,1.0
929,CD8_EM_EMRA,Muscle_smooth_syst_arterial,-0.030999937859658665,-8.396943533854651,1.0
2544,Macro_alveolar_metallothioneins,Muscle_smooth_pulmonary,-0.031048344780759962,-8.41005550152941,1.0
2474,Macro_interstitial,Muscle_smooth_syst_arterial,-0.031234986394571902,-8.460611057457987,1.0
2956,Muscle_smooth_pulmonary,NK_CD11d,-0.031256745625914725,-8.466504973689462,1.0
2076,Fibro_adventitial,Suprabasal,-0.03128204347091881,-8.47335739310363,1.0
654,CD4_EM_Effector,Muscle_smooth_pulmonary,-0.03146552014567428,-8.523055662973583,1.0
766,CD4_naive_CM,Fibro_adventitial,-0.03147679199099809,-8.526108864213368,1.0
1127,Chondrocyte,NAF_perineurial,-0.031490204503546365,-8.529741907318964,1.0
724,CD4_TRM,Muscle_smooth_pulmonary,-0.031576964336496934,-8.55324251630698,1.0
2974,Muscle_smooth_syst_arterial,NKT,-0.03163981849893762,-8.57026780375341,1.0
2644,Macro_int,Muscle_smooth_syst_arterial,-0.03189596207644892,-8.639649334989343,1.0
2757,Mesothelia,Muscle_airway,-0.03189693943431853,-8.639914071611742,1.0
2105,Fibro_alveolar,Muscle_smooth_syst_arterial,-0.03203479633892444,-8.67725532851904,1.0
556,Basal,Fibro_adventitial,-0.03220557978350901,-8.723515387077416,1.0
1124,Chondrocyte,Muscle_smooth_syst_arterial,-0.0323870543367038,-8.772671342902449,1.0
1248,DC_1,Muscle_smooth_pulmonary,-0.032621502720260105,-8.836176303694247,1.0
1309,DC_2,Muscle_smooth_pulmonary,-0.0326265171424016,-8.837534558661325,1.0
2687,Macro_CCL,SMG_Serous,-0.032774828337437875,-8.877707565968503,1.0
226,B_memory,SMG_Serous,-0.032870728002706094,-8.903683878495913,1.0
137,AT2,Muscle_smooth_syst_arterial,-0.03302906987153659,-8.946573891296389,1.0
2968,Muscle_smooth_pulmonary,T_reg,-0.033053463731680735,-8.953181448612487,1.0
2011,Erythrocyte,Muscle_smooth_pulmonary,-0.033165527296409425,-8.983536071563321,1.0
1138,Chondrocyte,Schwann_nonmyelinating,-0.03332142041833291,-9.025762793050118,1.0
3137,SMG_Serous,T_reg,-0.033358427768396585,-9.035786962460685,1.0
2840,Monocyte_CD16,Muscle_smooth_syst_arterial,-0.033372773069890484,-9.03967266981809,1.0
1672,Endothelia_Lymphatic,Suprabasal,-0.03342765821124877,-9.054539391000551,1.0
2104,Fibro_alveolar,Muscle_smooth_pulmonary,-0.03353713192640971,-9.084192502203848,1.0
289,B_naive,Muscle_smooth_pulmonary,-0.03371326671426334,-9.131902077450418,1.0
2954,Muscle_smooth_pulmonary,NK_CD16hi,-0.03391510409811292,-9.186573706886534,1.0
2675,Macro_CCL,Muscle_smooth_syst_arterial,-0.03392289482633516,-9.188683979018883,1.0
3074,NK_CD11d,SMG_Serous,-0.03408417682687132,-9.232370384380733,1.0
2815,Monocyte_CD14,Muscle_smooth_syst_arterial,-0.03415463262651126,-9.25145472493288,1.0
1369,DC_activated,Muscle_smooth_pulmonary,-0.03439131858317282,-9.315565776456303,1.0
1462,Deuterosomal,Fibro_myofibroblast,-0.03444602878919317,-9.330385112958146,1.0
512,B_plasmablast,Muscle_smooth_syst_arterial,-0.034595774953477855,-9.370946809939678,1.0
2319,ILC,Muscle_smooth_pulmonary,-0.03460514574071243,-9.373485072165645,1.0
2074,Fibro_adventitial,Secretory_Club,-0.03487453386087011,-9.446454148552052,1.0
1162,Ciliated,Fibro_myofibroblast,-0.034886465757378755,-9.449686137651142,1.0
861,CD8_EM,Muscle_smooth_pulmonary,-0.03502395905640642,-9.486928904828464,1.0
2940,Muscle_perivascular_immune_recruiting,SMG_Duct,-0.035080506753375464,-9.502245961932518,1.0
1092,Chondrocyte,Endothelia_vascular_arterial_systemic,-0.03512019391304229,-9.512996010537456,1.0
2035,Fibro_adventitial,Fibro_peribronchial,-0.035123202124001385,-9.513810843705052,1.0
2955,Muscle_smooth_pulmonary,NKT,-0.03524982143064826,-9.54810817594562,1.0
2788,Macrophage_intermediate,Muscle_smooth_pulmonary,-0.035436301574524286,-9.598619994562837,1.0
994,CD8_TRM_EM,Muscle_smooth_pulmonary,-0.03547085493588642,-9.60797945281647,1.0
1088,Chondrocyte,Endothelia_Lymphatic,-0.035538827072598714,-9.626391044363283,1.0
2969,Muscle_smooth_pulmonary,gdT,-0.035619088882475565,-9.64813153586078,1.0
2398,MAIT,Muscle_smooth_pulmonary,-0.03573339573451096,-9.679093797347212,1.0
1709,Endothelia_vascular_Cap_a,Muscle_smooth_syst_arterial,-0.03587851648510412,-9.718402609959613,1.0
2578,Macro_alv,Muscle_smooth_pulmonary,-0.03595829144281038,-9.740011227960968,1.0
928,CD8_EM_EMRA,Muscle_smooth_pulmonary,-0.03605111450212048,-9.765154181188652,1.0
2643,Macro_int,Muscle_smooth_pulmonary,-0.03605158132177055,-9.765280628482188,1.0
58,AT1,Muscle_smooth_pulmonary,-0.036393701906828044,-9.857950725032142,1.0
2557,Macro_alveolar_metallothioneins,SMG_Serous,-0.03655466906041424,-9.901551847898505,1.0
3097,Neuroendocrine,SMG_Serous,-0.036683134217367484,-9.936349165037901,1.0
2746,Megakaryocyte,SMG_Serous,-0.036798188297782766,-9.96751382804337,1.0
2656,Macro_int,SMG_Serous,-0.0371948535635059,-10.074958425293776,1.0
1072,CD8_TRM,SMG_Serous,-0.03784667726985462,-10.251517710058042,1.0
380,B_plasma_IgA,Secretory_Club,-0.03798049305116367,-10.287764349153823,1.0
667,CD4_EM_Effector,SMG_Serous,-0.03815165721857326,-10.334127533985493,1.0
136,AT2,Muscle_smooth_pulmonary,-0.0381629899782747,-10.337197235083815,1.0
2611,Macro_dividing,Muscle_smooth_pulmonary,-0.0383404232698521,-10.385258535630493,1.0
2909,Muscle_pericyte_parenchyma,Muscle_smooth_syst_arterial,-0.0384874986469041,-10.425096797304338,1.0
575,Basal,Mesothelia,-0.03849684787627814,-10.427629220159321,1.0
2839,Monocyte_CD16,Muscle_smooth_pulmonary,-0.03896275987791756,-10.553830659246803,1.0
3086,NK_CD56bright,SMG_Serous,-0.03907214406672078,-10.583459520473404,1.0
1762,Endothelia_vascular_Cap_g,Muscle_smooth_syst_arterial,-0.039296350375929295,-10.64419021376966,1.0
1137,Chondrocyte,Schwann_Myelinating,-0.03937182095827793,-10.664632906955612,1.0
2372,Ionocyte_n_Brush,SMG_Serous,-0.0394201717718359,-10.677729676797545,1.0
2674,Macro_CCL,Muscle_smooth_pulmonary,-0.03989429471481414,-10.80615521101367,1.0
2173,Fibro_myofibroblast,Ionocyte_n_Brush,-0.04033107112606041,-10.924464701786144,1.0
2436,Macro_CHIT1,Muscle_smooth_pulmonary,-0.040388998758512866,-10.940155541585735,1.0
2814,Monocyte_CD14,Muscle_smooth_pulmonary,-0.04041978686061489,-10.948495105233754,1.0
2473,Macro_interstitial,Muscle_smooth_pulmonary,-0.04062064412685157,-11.002901250516665,1.0
2024,Erythrocyte,SMG_Serous,-0.0406445968003248,-11.009389303736324,1.0
302,B_naive,SMG_Serous,-0.04081885259857057,-11.056589917651769,1.0
2210,Fibro_myofibroblast,Secretory_Goblet,-0.04102935098471152,-11.113607550086872,1.0
2779,Mesothelia,Suprabasal,-0.041585313644376384,-11.264200982927672,1.0
558,Basal,Fibro_immune_recruiting,-0.041686900700631344,-11.291717837284128,1.0
1382,DC_activated,SMG_Serous,-0.04170761309452746,-11.297328196981752,1.0
2947,Muscle_perivascular_immune_recruiting,Suprabasal,-0.04176948374922211,-11.31408708199067,1.0
2043,Fibro_adventitial,Macro_alveolar_metallothioneins,-0.04185749167141443,-11.337925760523714,1.0
2522,Macro_AW_CX3CR1,SMG_Serous,-0.04188566698844761,-11.345557599892139,1.0
402,B_plasma_IgG,Dividing_Basal,-0.042184908027838704,-11.426612927233581,1.0
580,Basal,Muscle_pericyte_airway,-0.0434133648566415,-11.759364646670376,1.0
1098,Chondrocyte,Fibro_immune_recruiting,-0.04347240258027561,-11.775356176523347,1.0
1441,DC_plasmacytoid,SMG_Serous,-0.0435927745436328,-11.80796129282859,1.0
1125,Chondrocyte,Myoepithelial,-0.04362120263406869,-11.815661600850051,1.0
1602,Dividing_Basal,NAF_endoneurial,-0.04367322697787921,-11.82975341868983,1.0
1708,Endothelia_vascular_Cap_a,Muscle_smooth_pulmonary,-0.04375954479808146,-11.853134299822077,1.0
1115,Chondrocyte,Mesothelia,-0.044232043729465785,-11.981119938522468,1.0
1499,Deuterosomal,SMG_Serous,-0.04439092781032252,-12.024156820125981,1.0
2908,Muscle_pericyte_parenchyma,Muscle_smooth_pulmonary,-0.045200204693569876,-12.243365397983329,1.0
2449,Macro_CHIT1,SMG_Serous,-0.045597474563862525,-12.350973764285579,1.0
2280,Fibro_perichondrial,Myoepithelial,-0.04658815647201077,-12.619319464860599,1.0
186,B_memory,Fibro_adventitial,-0.046591574813187625,-12.620245389872817,1.0
1261,DC_1,SMG_Serous,-0.046925688152859565,-12.710746566353684,1.0
434,B_plasma_IgG,Muscle_airway,-0.04716370030425706,-12.775216843833075,1.0
2067,Fibro_adventitial,Neuroendocrine,-0.04735336227228722,-12.82659052217007,1.0
2862,Muscle_airway,Muscle_perivascular_immune_recruiting,-0.04767289984191958,-12.91314356435019,1.0
1761,Endothelia_vascular_Cap_g,Muscle_smooth_pulmonary,-0.04778352393480868,-12.943108278011197,1.0
2904,Muscle_pericyte_airway,Suprabasal,-0.04832033691683876,-13.08851464362242,1.0
2064,Fibro_adventitial,NKT,-0.049057595670301185,-13.288215693046787,1.0
2232,Fibro_peribronchial,Muscle_airway,-0.04918588975192619,-13.322966671065192,1.0
3119,SMG_Duct,Secretory_Club,-0.04918759266281801,-13.323427938009228,1.0
1875,Endothelia_vascular_arterial_systemic,SMG_Duct,-0.049671826889518246,-13.454592312504731,1.0
3015,NAF_endoneurial,SMG_Mucous,-0.0497285096705994,-13.469945959800254,1.0
1786,Endothelia_vascular_arterial_pulmonary,Fibro_adventitial,-0.04979570871890095,-13.488148145129507,1.0
2046,Fibro_adventitial,Macro_int,-0.050091159524299274,-13.56817681296726,1.0
2624,Macro_dividing,SMG_Serous,-0.05011566518535658,-13.574814653761962,1.0
697,CD4_TRM,Fibro_adventitial,-0.050178334304383024,-13.591789818556283,1.0
2167,Fibro_immune_recruiting,Suprabasal,-0.05044174308141516,-13.66313927212854,1.0
449,B_plasma_IgG,SMG_Duct,-0.050821896594019984,-13.766111335943327,1.0
2037,Fibro_adventitial,ILC,-0.051085168899222336,-13.837423823433463,1.0
2032,Fibro_adventitial,Fibro_alveolar,-0.05114249124508272,-13.852950709441972,1.0
2051,Fibro_adventitial,Macrophage_intermediate,-0.051159488654079446,-13.857554792334442,1.0
1566,Dividing_Basal,Endothelia_vascular_Cap_g,-0.051251083829183246,-13.88236514894877,1.0
2249,Fibro_peribronchial,SMG_Serous,-0.052067258145332064,-14.103442032312547,1.0
344,B_plasma_IgA,Ionocyte_n_Brush,-0.052222513669179536,-14.145496047806647,1.0
2048,Fibro_adventitial,Mast_cell,-0.052355496907819515,-14.181517176328397,1.0
326,B_plasma_IgA,Deuterosomal,-0.052372164267945616,-14.186031858985855,1.0
1135,Chondrocyte,SMG_Mucous,-0.05244027574195468,-14.20448119278294,1.0
2063,Fibro_adventitial,NK_CD16hi,-0.05251959064125543,-14.225965194906971,1.0
1322,DC_2,SMG_Serous,-0.05252092077954314,-14.22632548905158,1.0
1575,Dividing_Basal,Fibro_myofibroblast,-0.05264753546778768,-14.260621570306943,1.0
2053,Fibro_adventitial,Monocyte_CD16,-0.052692948990260634,-14.272922717025534,1.0
2077,Fibro_adventitial,T_reg,-0.05284386622186109,-14.313801620646943,1.0
1221,DC_1,Fibro_adventitial,-0.05321292057524711,-14.413767258653541,1.0
901,CD8_EM_EMRA,Fibro_adventitial,-0.05343642501556652,-14.47430783694193,1.0
3135,SMG_Serous,Secretory_Goblet,-0.05353155944684065,-14.500076870775182,1.0
2078,Fibro_adventitial,gdT,-0.054139266651054084,-14.664686332316634,1.0
1401,DC_plasmacytoid,Fibro_adventitial,-0.05442128295057074,-14.741075999721408,1.0
109,AT2,Fibro_adventitial,-0.05446453399258113,-14.752791396029162,1.0
1516,Dividing_AT2,Fibro_adventitial,-0.054839972634371036,-14.854486344251605,1.0
1665,Endothelia_Lymphatic,SMG_Duct,-0.0549530431605955,-14.885113722549857,1.0
1614,Dividing_Basal,Schwann_nonmyelinating,-0.05505722328307257,-14.913332959948018,1.0
2591,Macro_alv,SMG_Serous,-0.055482900727660114,-15.028636077070994,1.0
1941,Endothelia_vascular_venous_systemic,Fibro_perichondrial,-0.055493009037778075,-15.031374111891175,1.0
2717,Mast_cell,SMG_Serous,-0.055831791333676634,-15.123139967094124,1.0
2039,Fibro_adventitial,MAIT,-0.05605360379621831,-15.183222239887693,1.0
2052,Fibro_adventitial,Monocyte_CD14,-0.05616654481155258,-15.213814537611366,1.0
627,CD4_EM_Effector,Fibro_adventitial,-0.05621808605615983,-15.227775498520094,1.0
559,Basal,Fibro_myofibroblast,-0.05634442247022708,-15.261996203735535,1.0
539,Basal,Chondrocyte,-0.056766047025709844,-15.376201516046258,1.0
3136,SMG_Serous,Suprabasal,-0.057102449342959744,-15.467322707172297,1.0
2042,Fibro_adventitial,Macro_AW_CX3CR1,-0.05722312363074771,-15.50000971400215,1.0
2065,Fibro_adventitial,NK_CD11d,-0.057472174944877455,-15.567470166060062,1.0
2049,Fibro_adventitial,Megakaryocyte,-0.05752084487635113,-15.580653375272648,1.0
1565,Dividing_Basal,Endothelia_vascular_Cap_a,-0.057584146758698794,-15.597799936471139,1.0
321,B_plasma_IgA,Ciliated,-0.05775499101939644,-15.644076468271164,1.0
262,B_naive,Fibro_adventitial,-0.057952712783638255,-15.69763330110318,1.0
507,B_plasmablast,Muscle_airway,-0.05798513918485678,-15.706416630323734,1.0
1032,CD8_TRM,Fibro_adventitial,-0.058229208668705165,-15.772527655561591,1.0
2066,Fibro_adventitial,NK_CD56bright,-0.05824820788531427,-15.777673967459904,1.0
834,CD8_EM,Fibro_adventitial,-0.05826048015481351,-15.780998153285177,1.0
1141,Chondrocyte,Suprabasal,-0.05845554530766766,-15.83383539061624,1.0
2211,Fibro_myofibroblast,Suprabasal,-0.05849855578984158,-15.845485626555849,1.0
1607,Dividing_Basal,NK_CD56bright,-0.05900234883917048,-15.98194789325827,1.0
967,CD8_TRM_EM,Fibro_adventitial,-0.05909383850522864,-16.006729670670197,1.0
2056,Fibro_adventitial,Muscle_pericyte_parenchyma,-0.059113926146025626,-16.01217080369002,1.0
2036,Fibro_adventitial,Fibro_perichondrial,-0.05927914071670259,-16.056922423103742,1.0
2047,Fibro_adventitial,Macro_CCL,-0.05930701581535899,-16.06447294241375,1.0
1199,Ciliated,SMG_Serous,-0.05940434687450566,-16.090836976156165,1.0
1591,Dividing_Basal,Mesothelia,-0.05958562985484401,-16.139941040701114,1.0
22,AT1,Dividing_Basal,-0.05986465126538469,-16.21551948345972,1.0
1342,DC_activated,Fibro_adventitial,-0.05989708985950253,-16.22430611536712,1.0
381,B_plasma_IgA,Secretory_Goblet,-0.06004054769605042,-16.26316449496888,1.0
596,Basal,SMG_Serous,-0.060737220088358954,-16.451871929360966,1.0
2044,Fibro_adventitial,Macro_alv,-0.06173427630762,-16.721944237606092,1.0
1590,Dividing_Basal,Megakaryocyte,-0.061933243177264063,-16.775838331751462,1.0
467,B_plasmablast,Chondrocyte,-0.06233515250069363,-16.884703385283057,1.0
1681,Endothelia_vascular_Cap_a,Fibro_adventitial,-0.0624721533011635,-16.921812749529085,1.0
2041,Fibro_adventitial,Macro_interstitial,-0.06249861218576582,-16.9289796593784,1.0
1734,Endothelia_vascular_Cap_g,Fibro_adventitial,-0.06269346880771047,-16.981760412006814,1.0
1583,Dividing_Basal,Macro_AW_CX3CR1,-0.06289943727326996,-17.037551026261834,1.0
1910,Endothelia_vascular_venous_pulmonary,Muscle_airway,-0.06307536781919362,-17.085205278560306,1.0
1282,DC_2,Fibro_adventitial,-0.06328981896356875,-17.14329359338986,1.0
2729,Megakaryocyte,Muscle_airway,-0.06378499955399634,-17.27742300602627,1.0
1597,Dividing_Basal,Muscle_pericyte_parenchyma,-0.0640249013828997,-17.342405139864397,1.0
1589,Dividing_Basal,Mast_cell,-0.06410624315931972,-17.36443816156381,1.0
1984,Erythrocyte,Fibro_adventitial,-0.06411697323297498,-17.36734461328011,1.0
1140,Chondrocyte,Secretory_Goblet,-0.06432102007206685,-17.422614717171047,1.0
1122,Chondrocyte,Muscle_perivascular_immune_recruiting,-0.0649573139689891,-17.594967447282336,1.0
1023,CD8_TRM,Dividing_Basal,-0.06556169791311046,-17.758676738395454,1.0
2045,Fibro_adventitial,Macro_dividing,-0.0660636922956371,-17.894651800780142,1.0
1103,Chondrocyte,Ionocyte_n_Brush,-0.06628235932655671,-17.95388207148778,1.0
31,AT1,Fibro_adventitial,-0.06659425582323572,-18.038365378611726,1.0
2040,Fibro_adventitial,Macro_CHIT1,-0.06728712118579704,-18.22604160403933,1.0
1809,Endothelia_vascular_arterial_pulmonary,Muscle_airway,-0.0672938454365635,-18.227862999754674,1.0
1273,DC_2,Dividing_Basal,-0.06738222860934835,-18.251803322299097,1.0
1608,Dividing_Basal,Neuroendocrine,-0.0676919749285761,-18.335704211525055,1.0
2872,Muscle_airway,Neuroendocrine,-0.0680249632890045,-18.425900665227843,1.0
1925,Endothelia_vascular_venous_pulmonary,SMG_Duct,-0.06803570022910839,-18.42880897685695,1.0
2362,Ionocyte_n_Brush,NAF_endoneurial,-0.06814867952118447,-18.45941164258978,1.0
1606,Dividing_Basal,NK_CD11d,-0.06894566775071935,-18.67529159663511,1.0
342,B_plasma_IgA,Fibro_perichondrial,-0.0691974764390099,-18.743498937775023,1.0
